"OTUID","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_2919","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","YNPFFP1","YNPFFP1_X","YNPFFP1_X_X"
"ASV_1760","Bacteria","Actinobacteria","Actinobacteria","Catenulisporales","Actinospicaceae","Actinospica","bacterium_Ellin5022"
"ASV_1964","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacterales_X","Ktedonobacterales_X_X","Ktedonobacterales_X_X_X"
"ASV_5073","Bacteria","Actinobacteria","MB-A2-108","MB-A2-108_X","MB-A2-108_X_X","MB-A2-108_X_X_X","MB-A2-108_X_X_X_X"
"ASV_5982","Bacteria","Actinobacteria","MB-A2-108","MB-A2-108_X","MB-A2-108_X_X","MB-A2-108_X_X_X","MB-A2-108_X_X_X_X"
"ASV_8756","Bacteria","Cyanobacteria","Cyanobacteria","Cyanobacteria_X","Cyanobacteria_X_X","Cyanobacteria_X_X_X","Cyanobacteria_X_X_X_X"
"ASV_3088","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","0319-6A21","0319-6A21_X","0319-6A21_X_X"
"ASV_3658","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_X","Rhodospirillaceae_X_X"
"ASV_1586","Bacteria","Bacteria_X","Bacteria_X_X","Bacteria_X_X_X","Bacteria_X_X_X_X","Bacteria_X_X_X_X_X","Bacteria_X_X_X_X_X_X"
"ASV_7889","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter_X"
"ASV_6348","Bacteria","Saccharibacteria","Saccharibacteria_X","Saccharibacteria_X_X","Saccharibacteria_X_X_X","Saccharibacteria_X_X_X_X","Saccharibacteria_X_X_X_X_X"
"ASV_2188","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_X"
"ASV_1327","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus_X"
"ASV_3389","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_X"
"ASV_4422","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodobiaceae","Rhodobiaceae_X","Rhodobiaceae_X_X"
"ASV_8067","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides_X"
"ASV_4489","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Roseiflexus","Roseiflexus_X"
"ASV_5165","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","480-2","480-2_X","480-2_X_X"
"ASV_599","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonosporaceae_X","Micromonosporaceae_X_X"
"ASV_3588","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonadaceae_X","Gemmatimonadaceae_X_X"
"ASV_6117","Bacteria","Chloroflexi","Thermomicrobia","JG30-KF-CM45","JG30-KF-CM45_X","JG30-KF-CM45_X_X","JG30-KF-CM45_X_X_X"
"ASV_3927","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Sporichthyaceae","Sporichthyaceae_X","Sporichthyaceae_X_X"
"ASV_1137","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_X"
"ASV_6094","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","Gaiella_X"
"ASV_1508","Bacteria","Chloroflexi","Ktedonobacteria","JG30-KF-AS9","JG30-KF-AS9_X","JG30-KF-AS9_X_X","JG30-KF-AS9_X_X_X"
"ASV_1058","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","Acidothermus_X"
"ASV_3397","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellales_X","Gaiellales_X_X","Gaiellales_X_X_X"
"ASV_1250","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium","Pedomicrobium_X"
"ASV_1254","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium","Bradyrhizobium_X"
"ASV_6187","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","FCPS473","FCPS473_X","FCPS473_X_X"
"ASV_6399","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonadaceae_X","Gemmatimonadaceae_X_X"
"ASV_644","Bacteria","Chloroflexi","KD4-96","KD4-96_X","KD4-96_X_X","KD4-96_X_X_X","KD4-96_X_X_X_X"
"ASV_3584","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Cytophagaceae_X","Cytophagaceae_X_X"
"ASV_742","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium","Bradyrhizobium_X"
"ASV_2426","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_X"
"ASV_1398","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Hamadaea","Hamadaea_X"
"ASV_6742","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium","Mesorhizobium_X"
"ASV_6142","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter_X"
"ASV_1509","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_X","Rhodospirillaceae_X_X"
"ASV_5168","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Gemmatimonas_X"
"ASV_5318","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosomonadaceae_X","Nitrosomonadaceae_X_X"
"ASV_7280","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolineaceae_X","Anaerolineaceae_X_X"
"ASV_1529","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","Gaiella_X"
"ASV_2757","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","480-2","480-2_X","480-2_X_X"
"ASV_1288","Bacteria","Chloroflexi","JG37-AG-4","JG37-AG-4_X","JG37-AG-4_X_X","JG37-AG-4_X_X_X","JG37-AG-4_X_X_X_X"
"ASV_7606","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiales_X","Acidimicrobiales_X_X","Acidimicrobiales_X_X_X"
"ASV_2230","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiales_X","Acidimicrobiales_X_X","Acidimicrobiales_X_X_X"
"ASV_1622","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Intrasporangiaceae_X","Intrasporangiaceae_X_X"
"ASV_3360","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonadaceae_X","Gemmatimonadaceae_X_X"
"ASV_1334","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonadaceae_X","Gemmatimonadaceae_X_X"
"ASV_2820","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans","Jatrophihabitans_X"
"ASV_2397","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_X","Rhodospirillaceae_X_X"
"ASV_3633","Bacteria","Chloroflexi","Ktedonobacteria","JG30-KF-AS9","JG30-KF-AS9_X","JG30-KF-AS9_X_X","JG30-KF-AS9_X_X_X"
"ASV_5853","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium_X"
"ASV_1089","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_X","Rhodospirillaceae_X_X"
"ASV_6587","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Xanthobacteraceae_X","Xanthobacteraceae_X_X"
"ASV_1386","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Kribbella","Kribbella_X"
"ASV_731","Bacteria","Chloroflexi","JG37-AG-4","JG37-AG-4_X","JG37-AG-4_X_X","JG37-AG-4_X_X_X","JG37-AG-4_X_X_X_X"
"ASV_3393","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacteriaceae_X","Methylobacteriaceae_X_X"
"ASV_2864","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Mizugakiibacter","Mizugakiibacter_X"
"ASV_1897","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_X"
"ASV_7281","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter_X"
"ASV_6564","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Gemmatimonas_X"
"ASV_7294","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","Acidothermus_X"
"ASV_2709","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium_sp._P224"
"ASV_5535","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosomonadaceae_X","Nitrosomonadaceae_X_X"
"ASV_897","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces_X"
"ASV_2265","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolineaceae_X","Anaerolineaceae_X_X"
"ASV_3029","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacterales_X","Solirubrobacterales_X_X","Solirubrobacterales_X_X_X"
"ASV_7080","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonosporaceae_X","Micromonosporaceae_X_X"
"ASV_1570","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces_X"
"ASV_5238","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces_X"
"ASV_4537","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides_X"
"ASV_4652","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadales_Incertae_Sedis","Acidibacter","Acidibacter_X"
"ASV_1365","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_X","Rhodospirillaceae_X_X"
"ASV_1366","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter","Mucilaginibacter_sp._Zn2"
"ASV_559","Bacteria","Chloroflexi","JG37-AG-4","JG37-AG-4_X","JG37-AG-4_X_X","JG37-AG-4_X_X_X","JG37-AG-4_X_X_X_X"
"ASV_910","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","DA111","DA111_X","DA111_X_X"
"ASV_8135","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillales_Incertae_Sedis","Reyranella","Reyranella_X"
"ASV_665","Bacteria","Chloroflexi","Ktedonobacteria","JG30-KF-AS9","JG30-KF-AS9_X","JG30-KF-AS9_X_X","JG30-KF-AS9_X_X_X"
"ASV_4137","Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Microbispora","Microbispora_X"
"ASV_1881","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacteriaceae_X","Methylobacteriaceae_X_X"
"ASV_1878","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Mizugakiibacter","Mizugakiibacter_X"
"ASV_6942","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Saccharomonospora","Saccharomonospora_sp._TRM46056"
"ASV_6903","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","Acidothermus_X"
"ASV_2041","Bacteria","Chloroflexi","TK10","TK10_X","TK10_X_X","TK10_X_X_X","TK10_X_X_X_X"
"ASV_2509","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Mizugakiibacter","Mizugakiibacter_X"
"ASV_2902","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacteraceae_X","Acetobacteraceae_X_X"
"ASV_1588","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Devosia","Devosia_X"
"ASV_3527","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadales_Incertae_Sedis","Acidibacter","Acidibacter_X"
"ASV_8626","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Aurantimonadaceae","Martelella","Martelella_X"
"ASV_2243","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomycetaceae_X","Streptomycetaceae_X_X"
"ASV_6597","Bacteria","Acidobacteria","Acidobacteria","Acidobacteriales","Acidobacteriaceae_[Subgroup_1]","Telmatobacter","Telmatobacter_X"
"ASV_1864","Bacteria","Acidobacteria","Acidobacteria","Acidobacteriales","Acidobacteriaceae_[Subgroup_1]","Acidobacteriaceae_[Subgroup_1]_X","Acidobacteriaceae_[Subgroup_1]_X_X"
"ASV_3542","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces_X"
"ASV_5062","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Rhodanobacter","Rhodanobacter_X"
"ASV_8692","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Xanthobacteraceae_X","Xanthobacteraceae_X_X"
"ASV_2061","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadales_Incertae_Sedis","Acidibacter","Acidibacter_X"
"ASV_6440","Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinomadura","Actinomadura_X"
"ASV_8226","Bacteria","Chloroflexi","Ktedonobacteria","Thermogemmatisporales","1921-2","1921-2_X","1921-2_X_X"
"ASV_5883","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","Acidothermus_X"
"ASV_934","Bacteria","Verrucomicrobia","Spartobacteria","Chthoniobacterales","Xiphinematobacteraceae","Candidatus_Xiphinematobacter","Candidatus_Xiphinematobacter_X"
"ASV_1896","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Ralstonia_X"
"ASV_6516","Bacteria","Acidobacteria","Acidobacteria","Acidobacteriales","Acidobacteriaceae_[Subgroup_1]","Acidobacteriaceae_[Subgroup_1]_X","Acidobacteriaceae_[Subgroup_1]_X_X"
"ASV_3181","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_X","Rhodospirillaceae_X_X"
"ASV_5710","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus_X"
"ASV_3686","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium","Bradyrhizobium_X"
"ASV_2133","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","FCPS473","FCPS473_X","FCPS473_X_X"
"ASV_2103","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillales_X","Bacillales_X_X","Bacillales_X_X_X"
"ASV_1921","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonosporaceae_X","Micromonosporaceae_X_X"
"ASV_8011","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiales_X","Acidimicrobiales_X_X","Acidimicrobiales_X_X_X"
"ASV_8387","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Inquilinus","Inquilinus_X"
"ASV_3747","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Crossiella","Crossiella_X"
"ASV_8184","Bacteria","Chloroflexi","JG37-AG-4","JG37-AG-4_X","JG37-AG-4_X_X","JG37-AG-4_X_X_X","JG37-AG-4_X_X_X_X"
"ASV_874","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus_sp._SH22"
"ASV_6927","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","1921-3","1921-3_X","1921-3_X_X"
"ASV_2141","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Luedemannella","Luedemannella_X"
"ASV_626","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","DA111","DA111_X","DA111_X_X"
"ASV_8339","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Roseiflexus","Roseiflexus_X"
"ASV_1115","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Candidatus_Halomonas_phosphatis"
"ASV_3323","Bacteria","WD272","WD272_X","WD272_X_X","WD272_X_X_X","WD272_X_X_X_X","WD272_X_X_X_X_X"
"ASV_1314","Bacteria","Acidobacteria","Acidobacteria","Subgroup_3","Unknown_Family","Bryobacter","Bryobacter_X"
"ASV_774","Bacteria","Chloroflexi","Ktedonobacteria","B12-WMSP1","B12-WMSP1_X","B12-WMSP1_X_X","B12-WMSP1_X_X_X"
"ASV_7457","Bacteria","Acidobacteria","Acidobacteria","Subgroup_4","RB41","RB41_X","RB41_X_X"
"ASV_5376","Bacteria","Chloroflexi","Gitt-GS-136","Gitt-GS-136_X","Gitt-GS-136_X_X","Gitt-GS-136_X_X_X","Gitt-GS-136_X_X_X_X"
"ASV_2759","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium","Pedomicrobium_X"
"ASV_496","Bacteria","Chloroflexi","Gitt-GS-136","Gitt-GS-136_X","Gitt-GS-136_X_X","Gitt-GS-136_X_X_X","Gitt-GS-136_X_X_X_X"
"ASV_5217","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellales_X","Gaiellales_X_X","Gaiellales_X_X_X"
"ASV_1344","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","Pseudolabrys_X"
"ASV_889","Bacteria","Chloroflexi","JG37-AG-4","JG37-AG-4_X","JG37-AG-4_X_X","JG37-AG-4_X_X_X","JG37-AG-4_X_X_X_X"
"ASV_7412","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Rhizocola","Rhizocola_X"
"ASV_3834","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","Gaiella_X"
"ASV_1770","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","Acidothermus_X"
"ASV_1524","Bacteria","Chloroflexi","Gitt-GS-136","Gitt-GS-136_X","Gitt-GS-136_X_X","Gitt-GS-136_X_X_X","Gitt-GS-136_X_X_X_X"
"ASV_1692","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonadaceae_X","Gemmatimonadaceae_X_X"
"ASV_4441","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","480-2","480-2_X","480-2_X_X"
"ASV_3142","Bacteria","Acidobacteria","Acidobacteria","Acidobacteriales","Acidobacteriaceae_[Subgroup_1]","Acidobacteriaceae_[Subgroup_1]_X","Acidobacteriaceae_[Subgroup_1]_X_X"
"ASV_4722","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_X","Rhodospirillaceae_X_X"
"ASV_1249","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","Acidothermus_X"
"ASV_7613","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Variibacter","Variibacter_X"
"ASV_2613","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellales_X","Gaiellales_X_X","Gaiellales_X_X_X"
"ASV_6728","Bacteria","Chloroflexi","Thermomicrobia","Sphaerobacterales","Sphaerobacteraceae","Nitrolancea","Nitrolancea_X"
"ASV_7154","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonadaceae_X","Gemmatimonadaceae_X_X"
"ASV_1507","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces_X"
"ASV_4060","Bacteria","Acidobacteria","Acidobacteria","Acidobacteriales","Acidobacteriaceae_[Subgroup_1]","Telmatobacter","Telmatobacter_X"
"ASV_5767","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","Rhizobium_X"
"ASV_961","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Intrasporangium","Intrasporangium_X"
"ASV_1780","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellales_X","Gaiellales_X_X","Gaiellales_X_X_X"
"ASV_958","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_X","Rhodospirillaceae_X_X"
"ASV_6497","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Woodsholea","Woodsholea_X"
"ASV_3373","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter_X"
"ASV_4471","Bacteria","Chloroflexi","TK10","TK10_X","TK10_X_X","TK10_X_X_X","TK10_X_X_X_X"
"ASV_5035","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter","Mucilaginibacter_X"
"ASV_5664","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonosporaceae_X","Micromonosporaceae_X_X"
"ASV_896","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","Acidothermus_X"
"ASV_2174","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadales_Incertae_Sedis","Acidibacter","Acidibacter_X"
"ASV_8043","Bacteria","Chloroflexi","Ktedonobacteria","JG30-KF-AS9","JG30-KF-AS9_X","JG30-KF-AS9_X_X","JG30-KF-AS9_X_X_X"
"ASV_1126","Bacteria","Chloroflexi","JG37-AG-4","JG37-AG-4_X","JG37-AG-4_X_X","JG37-AG-4_X_X_X","JG37-AG-4_X_X_X_X"
"ASV_4913","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus_X"
"ASV_4667","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium","Pedomicrobium_X"
"ASV_4186","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium","Bradyrhizobium_X"
"ASV_850","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Roseiflexus","Roseiflexus_X"
"ASV_835","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas","Arenimonas_X"
"ASV_2242","Bacteria","Chloroflexi","Thermomicrobia","JG30-KF-CM45","JG30-KF-CM45_X","JG30-KF-CM45_X_X","JG30-KF-CM45_X_X_X"
"ASV_7286","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolineaceae_X","Anaerolineaceae_X_X"
"ASV_3539","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacteriaceae_X","Methylobacteriaceae_X_X"
"ASV_4617","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer","Ensifer_adhaerens"
"ASV_929","Bacteria","Chloroflexi","JG37-AG-4","JG37-AG-4_X","JG37-AG-4_X_X","JG37-AG-4_X_X_X","JG37-AG-4_X_X_X_X"
"ASV_1916","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosomonadaceae_X","Nitrosomonadaceae_X_X"
"ASV_7092","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosomonadaceae_X","Nitrosomonadaceae_X_X"
